Tour Date,Format Date,Codes,Tour,City,Country,Account Group,Account,Amount
05/03/23,May-23,Boat App,Best of Niagara Falls Canada Tour from Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,494.76
05/02/23,May-23,Boat App,Vancouver Granville Island Food Walking Tour,Vancouver,Canada,Revenue,Tour Income,279.65
05/02/23,May-23,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,103.2
05/02/23,May-23,Boat App,Scenic Miami Night Tour,Miami,USA,Revenue,Tour Income,63.2
05/03/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/03/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/02/23,May-23,Boat App,Everglades Express from Fort Lauderdale Tour,Fort Lauderdale,USA,Revenue,Tour Income,134.4
05/22/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
05/03/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/03/23,May-23,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,318.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/03/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,317.6
05/03/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/24/23,May-23,Boat App,Lunenburg Express From Halifax,Halifax,Canada,Revenue,Tour Income,109
05/24/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
05/23/23,May-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,206.4
05/02/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,381.6
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/03/23,May-23,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,309.6
05/03/23,May-23,Boat App,Best of Niagara Falls Canada Tour from Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,226.3
05/24/23,May-23,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
05/24/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/03/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/03/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/03/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
05/05/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
05/24/23,May-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
05/23/23,May-23,Boat App,Light Up The Falls Plus Dinner,"Niagara Falls, Canada",Canada,Revenue,Tour Income,366.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.6
05/01/23,May-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,239.2
05/01/23,May-23,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,1116.8
05/24/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/24/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
05/24/23,May-23,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,796
05/24/23,May-23,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,1116.8
05/24/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/24/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,179
05/24/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/24/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,716
05/24/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/24/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
05/02/23,May-23,Boat App,Walking Tour of Charlottetown PEI,Charlettown,Canada,Revenue,Tour Income,70.4
05/21/23,May-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
05/20/23,May-23,Boat App,Best of Boston Tour,Boston,USA,Revenue,Tour Income,298
05/18/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,636.8
05/18/23,May-23,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,318.4
05/16/23,May-23,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,206.4
05/18/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/18/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,476.8
05/16/23,May-23,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,318.4
05/17/23,May-23,Boat App,Scenic Toronto Night Tour w/ CN Tower,Toronto,Canada,Revenue,Tour Income,103.2
05/15/23,May-23,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,636
05/13/23,May-23,Boat App,Best of Chicago Walking Tour,Chicago,USA,Revenue,Tour Income,286.4
05/04/23,May-23,Boat App,Best of Philadelphia Tour,Philadelphia,USA,Revenue,Tour Income,111.2
05/11/23,May-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
05/09/23,May-23,Boat App,"Best of Niagara Falls, Canada, Walking Tour","Niagara Falls, Canada",Canada,Revenue,Tour Income,596
05/05/23,May-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
05/23/23,May-23,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,636
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
05/23/23,May-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/23/23,May-23,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,318.4
05/23/23,May-23,Boat App,Everglades Express from Fort Lauderdale Tour,Fort Lauderdale,USA,Revenue,Tour Income,336
05/23/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
05/23/23,May-23,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,103.2
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,780.8
05/23/23,May-23,Boat App,Best of Ottawa Tour,Ottawa,Canada,Revenue,Tour Income,206.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,716
05/23/23,May-23,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,254.4
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/02/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.6
05/23/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,716
05/23/23,May-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
05/23/23,May-23,Boat App,Scenic Vancouver Twilight Tour,Vancouver,Canada,Revenue,Tour Income,559.3
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/02/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
05/02/23,May-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
05/22/23,May-23,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,206.4
05/22/23,May-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
05/22/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
05/02/23,May-23,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,381.6
05/20/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,716
05/21/23,May-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
05/23/23,May-23,Boat App,Best of Boston Tour,Boston,USA,Revenue,Tour Income,149
05/23/23,May-23,Boat App,Walking Tour of Charlottetown PEI,Charlettown,Canada,Revenue,Tour Income,70.4
05/03/23,May-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,796
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/22/23,May-23,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
05/21/23,May-23,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,698
05/22/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,126.4
05/23/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,252.8
05/19/23,May-23,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,174.4
05/19/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/17/23,May-23,Boat App,Best of Boston Tour,Boston,USA,Revenue,Tour Income,119.2
05/19/23,May-23,Boat App,Best of Montreal Exclusive Private Tour,Montreal,Canada,Revenue,Tour Income,318
05/22/23,May-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,622.4
05/20/23,May-23,Boat App,Scenic Toronto Night Tour w/ CN Tower,Toronto,Canada,Revenue,Tour Income,103.2
05/20/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,716
05/23/23,May-23,Boat App,Ultimate Niagara Falls (Canada) Tour w/ Helicopter + Lunch,"Niagara Falls, Canada",Canada,Revenue,Tour Income,778
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/22/23,May-23,Boat App,Peggy's Cove Express Tour from Halifax,Halifax,Canada,Revenue,Tour Income,63.2
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/22/23,May-23,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
05/20/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,796
05/22/23,May-23,Boat App,Scenic Chicago Night Tour,Chicago,USA,Revenue,Tour Income,254.4
05/22/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,159.2
05/22/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/22/23,May-23,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,254.4
05/22/23,May-23,Boat App,Best of Halifax Tour including Peggy's Cove,Halifax,Canada,Revenue,Tour Income,258
05/22/23,May-23,Boat App,Scenic Montreal Night Tour,Montreal,Canada,Revenue,Tour Income,174.4
05/02/23,May-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,366.4
05/02/23,May-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,71.2
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/01/23,May-23,Boat App,Best of Chicago Tour,Chicago,USA,Revenue,Tour Income,159.2
05/01/23,May-23,Boat App,Scenic Toronto Night Tour w/ CN Tower,Toronto,Canada,Revenue,Tour Income,206.4
05/02/23,May-23,Boat App,Best of PEI Tour,Charlettown,Canada,Revenue,Tour Income,206.4
05/02/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,476.8
05/02/23,May-23,Boat App,Austin Red River Street Food Walking Tour,Austin,USA,Revenue,Tour Income,218
05/02/23,May-23,Boat App,Light Up The Falls Plus Dinner,"Niagara Falls, Canada",Canada,Revenue,Tour Income,549.6
05/01/23,May-23,Boat App,Best of Niagara Falls Canada Tour from Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,141.36
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,476.8
05/21/23,May-23,Boat App,Best of Montreal Tour,Montreal,Canada,Revenue,Tour Income,318.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,858.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/01/23,May-23,Boat App,"Day and Night Combo Tour of Niagara Falls, Canada","Niagara Falls, Canada",Canada,Revenue,Tour Income,558.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/23/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,572.8
05/23/23,May-23,Boat App,"Best of Niagara Falls, Canada Exclusive Private Tour","Niagara Falls, Canada",Canada,Revenue,Tour Income,0
05/02/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
05/01/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/01/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/01/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,429.6
05/01/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
05/02/23,May-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,183.2
05/01/23,May-23,Boat App,Scenic Austin Night Tour,Austin,USA,Revenue,Tour Income,142.4
05/02/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
05/02/23,May-23,Boat App,Best of Ottawa Exclusive Private Tour,Ottawa,Canada,Revenue,Tour Income,645
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/01/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,716
05/02/23,May-23,Boat App,Best of Niagara Falls Tour from Toronto,"Niagara Falls, Canada",Canada,Revenue,Tour Income,478.4
05/02/23,May-23,Boat App,Best of San Antonio Tour from Austin,Austin,USA,Revenue,Tour Income,183.2
05/02/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,358
05/23/23,May-23,Boat App,Peggy's Cove Sunset Tour from Halifax,Halifax,Canada,Revenue,Tour Income,267
05/01/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,143.2
05/01/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,596
05/01/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,859.2
05/01/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,298
05/01/23,May-23,Boat App,Best of Niagara Falls Tour - Canada,"Niagara Falls, Canada",Canada,Revenue,Tour Income,286.4
05/01/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
05/01/23,May-23,Boat App,Best of San Antonio Tour,San Antonio,USA,Revenue,Tour Income,238.4
05/18/23,May-23,Boat App,Best of Niagara Falls USA,"Niagara Falls, USA",USA,Revenue,Tour Income,254.4
05/20/23,May-23,Boat App,Best of Toronto Tour,Toronto,Canada,Revenue,Tour Income,318.4
05/19/23,May-23,Boat App,Best of Toronto Walking Tour,Toronto,Canada,Revenue,Tour Income,333.6
05/05/23,May-23,Boat App,Best of Chicago Walking Tour,Chicago,USA,Revenue,Tour Income,143.2
